PostId,PostTypeId,EventId,Event,UserId,CreationDate
50332,1,70423,InitialBody,4398,"2008-09-08 18:17:54"
50332,1,70421,InitialTitle,4398,"2008-09-08 18:17:54"
52030,2,72892,InitialBody,5410,"2008-09-09 14:36:12"
52030,2,851869,Comment,5410,"2009-06-24 21:15:35"
52030,2,2165421,BodyEdit,1440933,"2009-07-10 15:37:44"
1315206,2,2587596,InitialBody,159770,"2009-08-22 05:22:12"
10566072,2,24341291,InitialBody,41693,"2012-05-12 17:48:17"
