PostId,PostTypeId,EventId,Event,UserId,CreationDate
28963727,1,85502063,InitialBody,1032765,"2015-03-10 12:26:48"
28963727,1,85502064,InitialTitle,1032765,"2015-03-10 12:26:48"
28967324,2,85515744,InitialBody,210445,"2015-03-10 15:10:58"
28967324,2,46186385,Comment,1032765,"2015-03-10 15:13:41"
28967324,2,85516693,BodyEdit,210445,"2015-03-10 15:23:04"
