PostId,PostTypeId,EventId,Event,UserId,CreationDate
9604973,1,21873836,InitialBody,1255120,"2012-03-07 16:05:35"
9604973,1,21873837,InitialTitle,1255120,"2012-03-07 16:05:35"
9608529,2,21882900,InitialBody,941223,"2012-03-07 20:26:09"
9608529,2,12381641,Comment,1255120,"2012-03-16 11:39:42"
11875014,2,27765059,InitialBody,1586230,"2012-08-09 00:08:30"
11875014,2,29994556,BodyEdit,237838,"2012-10-03 15:55:23"
