PostId,PostTypeId,EventId,Event,UserId,CreationDate
38181840,1,121871754,InitialBody,2959172,"2016-07-04 09:59:04"
38181840,1,121871755,InitialTitle,2959172,"2016-07-04 09:59:04"
38181840,1,121872385,BodyEdit,2959172,"2016-07-04 10:07:19"
38181840,1,63790383,Comment,5411888,"2016-07-04 10:10:15"
38184125,2,121880188,InitialBody,2959172,"2016-07-04 11:54:00"
